Movie Title,Release Date,Release Year,Opening Weekend,Genre ID,Avg Expert Score
An Invisible Sign,May 6th,2011,,17,31.1428571428571429
Jug Face,August 9th,2013,,17,61.7777777777777778
Depraved,September 13th,2019,,17,67.9000000000000000
Spinning Man,April 6th,2018,,17,48.5714285714285714
Space Station 76,September 19th,2014,,17,53.5000000000000000
Blackbird,April 24th,2015,,17,58.2777777777777778
Jungle,October 20th,2017,,17,52.0000000000000000
Hate Crime,September 23rd,2005,,17,45.8888888888888889
The One and Only Ivan,August 14th,2020,,17,58.9600000000000000
Amu,May 25th,2007,,17,58.6000000000000000
Among Ravens,July 18th,2014,,17,15.0000000000000000
Amnesiac,August 14th,2015,,17,38.2500000000000000
Jungleland,November 6th,2020,,17,57.2666666666666667
South of Heaven,October 8th,2021,,17,47.0000000000000000
Sound of Metal,November 20th,2020,,17,82.3783783783783784
The Orphanage,November 27th,2019,,17,75.9393939393939394
Sophie Jones,March 2nd,2021,,17,73.5555555555555556
Just Like a Woman,July 5th,2013,,17,44.0909090909090909
Americano,March 24th,2006,,17,55.3750000000000000
Songbird,September 7th,2018,,4,32.3333333333333333
Songbird,September 7th,2018,,17,32.3333333333333333
Blackwoods,May 10th,2002,,17,32.5000000000000000
Sometimes Always Never,June 12th,2018,,17,68.8421052631578947
Happy Times,May 21st,2020,,17,65.0869565217391304
The Other Side of the Wind,November 2nd,2018,,17,78.7187500000000000
Blame,January 5th,2018,,17,58.0000000000000000
Some Velvet Morning,December 13th,2013,,17,59.4117647058823529
Blancanieves,March 15th,2012,,17,81.4285714285714286
Happy Hour,February 22nd,2019,,17,48.0000000000000000
Solace,December 16th,2015,,17,40.6666666666666667
Happy End,July 31st,2020,,17,73.0666666666666667
Socrates,August 9th,2019,,17,82.0000000000000000
Soaked in Bleach,June 11th,2015,,17,54.4285714285714286
Blind,September 4th,2015,,17,82.2857142857142857
Katie Says Goodbye,June 7th,2019,,17,53.2857142857142857
Katyn,February 18th,2009,,17,82.1176470588235294
Kettle of Fish,October 6th,2006,,4,43.7142857142857143
Small Voices,October 10th,2003,,17,60.8888888888888889
Small Time,April 18th,2014,,17,56.2000000000000000
Bliss,September 27th,2019,,17,67.8571428571428571
Khadak,October 12th,2007,,17,56.6250000000000000
Happiest Season,November 25th,2020,,4,71.2580645161290323
Happiest Season,November 25th,2020,,17,71.2580645161290323
Blood,August 9th,2013,,17,50.2307692307692308
Hannah,February 23rd,2018,,17,64.0000000000000000
Kill Me Please,December 1st,2017,,17,72.5555555555555556
Kill the Poor,January 6th,2006,,17,56.0000000000000000
Killers,January 23rd,2015,,4,26.2272727272727273
The Plagiarists,June 28th,2019,,17,75.5833333333333333
The Playroom,February 8th,2013,,17,59.3636363636363636
Killing Season,July 12th,2013,,17,30.8888888888888889
The Pool,January 31st,2008,,17,77.0000000000000000
American Folk,January 26th,2018,,17,63.4285714285714286
The Power of the Dog,November 17th,2021,,17,87.4482758620689655
Six Dance Lessons in Six Weeks,December 12th,2014,,17,55.0000000000000000
The President,June 3rd,2015,,17,71.7272727272727273
Killing Them Safely,November 27th,2015,,17,68.5000000000000000
Sin,September 24th,2021,,17,68.7500000000000000
King Jack,June 10th,2016,,17,73.2941176470588235
Blue Iguana,August 24th,2018,,4,39.0769230769230769
Silk Road,February 19th,2021,,17,45.9090909090909091
Sieranevada,August 5th,2016,,17,81.9000000000000000
Blue Story,November 22nd,2019,,17,69.8000000000000000
King of Thieves,January 25th,2018,,17,52.5000000000000000
The Professor,May 17th,2019,,17,42.4166666666666667
The Program,March 18th,2015,,17,58.6500000000000000
The Prom,December 2nd,2020,,17,57.7142857142857143
Driveways,April 11th,2020,,17,82.2631578947368421
Sibyl,September 11th,2019,,17,63.9375000000000000
Siberia,July 13th,2018,,17,61.7142857142857143
Dayveon,September 13th,2017,,17,69.8750000000000000
Half Magic,February 23rd,2018,,4,52.8888888888888889
Hala,November 22nd,2019,,17,76.1818181818181818
Shot Caller,August 18th,2017,,17,61.6000000000000000
Hair High,August 4th,2006,,4,63.8888888888888889
Shoplifters of the World,March 26th,2021,,17,52.4444444444444444
Shock and Awe,July 13th,2018,,17,50.0555555555555556
Shirley,June 5th,2020,,17,76.0465116279069767
Shirin in Love,March 14th,2014,,4,36.6666666666666667
The Rehearsal,September 16th,2016,,17,64.0000000000000000
The Reports on Sarah and Saleem,June 12th,2018,,17,72.3333333333333333
The Reports on Sarah and Saleem,June 12th,2018,,4,72.3333333333333333
Days of the Bagnold Summer,February 19th,2021,,17,61.9090909090909091
Bluebird,February 27th,2015,,17,70.0769230769230769
Drunk Bus,May 21st,2021,,17,67.4545454545454545
The Returned,February 14th,2013,,17,51.7777777777777778
Gun Shy,September 8th,2017,,4,43.7000000000000000
Guest of Honour,July 10th,2020,,17,55.7692307692307692
She Dies Tomorrow,July 31st,2020,,17,79.8157894736842105
Always Woodstock,November 14th,2014,,4,36.4444444444444444
Group,July 5th,2002,,17,56.1000000000000000
Kite,October 10th,2014,,17,68.3750000000000000
Bobby,May 27th,2016,,17,59.1612903225806452
Duck,May 11th,2007,,17,56.1428571428571429
Greta,October 10th,2019,,17,58.7857142857142857
Greetings from Tim Buckley,May 3rd,2013,,17,58.6000000000000000
Greenland,Fall 2020 (Canceled) by ,2020,,17,66.2000000000000000
Daydream Nation,April 15th,2011,,4,56.8750000000000000
Knife Fight,January 25th,2013,,17,40.8461538461538462
The Runner,August 7th,2015,,17,43.4285714285714286
Daydream Nation,April 15th,2011,,17,56.8750000000000000
Boiling Point,November 19th,2021,,17,74.0769230769230769
Bokeh,March 24th,2017,,17,58.1111111111111111
Grand Theft Parsons,June 18th,2004,,17,52.0909090909090909
Serendipity,October 18th,2019,,4,57.2424242424242424
Septien,July 6th,2011,,17,52.8000000000000000
Bollywood/Hollywood,October 25th,2002,,17,41.8000000000000000
Bollywood/Hollywood,October 25th,2002,,4,41.8000000000000000
Allure,March 16th,2018,,4,59.2727272727272727
Allure,March 16th,2018,,17,59.2727272727272727
Knives and Skin,December 6th,2019,,17,59.2000000000000000
The Secret Garden,July 8th,2020,,17,64.6000000000000000
Kodachrome,April 20th,2018,,17,60.1176470588235294
Kuso,July 21st,2017,,17,57.5454545454545455
The Secret Scripture,October 13th,2017,,17,42.2000000000000000
The Secret Scripture,October 13th,2017,,4,42.2000000000000000
Dust,May 26th,2017,,17,45.0000000000000000
La Llorona,January 24th,2020,,17,79.2142857142857143
All We Had,December 9th,2016,,17,52.9230769230769231
Sea Fever,March 6th,2020,,17,63.2857142857142857
Scenic Route,August 23rd,2013,,17,42.6000000000000000
Dark Was the Night,July 24th,2015,,17,45.9000000000000000
The Silence,April 10th,2019,,17,72.7500000000000000
Lakeboat,April 13th,2001,,17,62.6111111111111111
All the Wilderness,January 20th,2015,,17,57.7272727272727273
Bottom of the 9th,July 19th,2019,,17,58.7142857142857143
The Sisters,April 14th,2006,,17,42.9285714285714286
Saturday Church,January 12th,2018,,17,71.8333333333333333
Goodbye World,April 4th,2014,,17,43.7272727272727273
Dark Night,February 3rd,2017,,17,62.9545454545454545
Goodbye to All That,December 17th,2014,,17,65.1428571428571429
Santitos,January 28th,2000,,17,72.0000000000000000
The Sleeping Beauty,November 22nd,2011,,17,67.4166666666666667
Samson and Delilah,March 29th,2008,,4,75.9000000000000000
Samson and Delilah,March 29th,2008,,17,75.9000000000000000
Language of a Broken Heart,March 15th,2013,,4,37.7777777777777778
All the Pretty Horses,December 22nd,2000,,4,57.7586206896551724
The Song of Sway Lake,September 21st,2018,,17,58.8000000000000000
The Song of Sway Lake,September 21st,2018,,4,58.8000000000000000
All the Pretty Horses,December 22nd,2000,,17,57.7586206896551724
All the Light in the Sky,December 20th,2013,,17,63.8888888888888889
All the Boys Love Mandy Lane,October 11th,2013,,4,46.9523809523809524
Saint Maud,2020 (Canceled) by ,2020,,17,81.9428571428571429
Dark Crimes,May 18th,2018,,17,28.5000000000000000
Safelight,July 17th,2015,,17,32.1428571428571429
Sadie,October 12th,2018,,17,65.0000000000000000
Sacrifice,April 29th,2016,,17,62.8181818181818182
The Squeeze,April 17th,2015,,17,30.8571428571428571
Rust Creek,January 4th,2019,,17,63.5000000000000000
The Standoff at Sparrow Creek,January 18th,2019,,17,66.1000000000000000
Dying of the Light,December 5th,2014,,17,36.8333333333333333
Russian Doll,June 15th,2001,,4,42.5000000000000000
Earthquake Bird,November 1st,2019,,17,53.6666666666666667
Russian Doll,June 15th,2001,,17,42.5000000000000000
The Strange Ones,January 5th,2018,,17,58.0000000000000000
Running with the Devil,September 20th,2019,,17,47.1428571428571429
Earthquake Bird,November 1st,2019,,4,53.6666666666666667
The Sunlit Night,July 17th,2020,,17,52.2307692307692308
The Sunlit Night,July 17th,2020,,4,52.2307692307692308
The Surrogate,June 12th,2020,,17,75.5000000000000000
The Survivalist,May 19th,2016,,17,78.8000000000000000
Run This Town,March 6th,2020,,17,57.7000000000000000
Last Love,November 1st,2013,,17,42.1538461538461538
Late Bloomers,April 13th,2012,,17,54.5000000000000000
Gold,August 10th,2018,,17,52.2250000000000000
Earthwork,April 29th,2011,,17,59.3750000000000000
Laurence Anyways,June 28th,2012,,17,74.6842105263157895
Rocks,April 10th,2020,,17,91.8666666666666667
The Tall Man,August 31st,2012,,17,49.1250000000000000
Laurence Anyways,June 28th,2012,,4,74.6842105263157895
Braven,February 2nd,2018,,17,62.7000000000000000
Bravetown,May 8th,2015,,17,39.3000000000000000
God Knows Where I Am,March 31st,2017,,17,68.0000000000000000
The Tender Bar,December 17th,2021,,17,55.5000000000000000
Road to Paloma,July 11th,2014,,17,47.8750000000000000
Risen,August 20th,2021,,17,56.5000000000000000
Goat,September 23rd,2016,,17,64.9200000000000000
Go Back to China,March 6th,2020,,17,57.7500000000000000
The Ticket,April 7th,2017,,17,55.4166666666666667
Rick,September 24th,2004,,17,56.9230769230769231
Cymbeline,March 13th,2015,,17,54.1333333333333333
Rich Hill,August 1st,2014,,17,77.5500000000000000
Cut Throat City,July 31st,2020,,17,66.3636363636363636
Glassland,November 26th,2015,,17,69.5625000000000000
Revenge of the Green Dragons,October 24th,2014,,17,39.1666666666666667
Return,July 6th,2018,,17,63.0000000000000000
The Tragedy of Macbeth,December 25th,2021,,17,85.5102040816326531
Restless City,April 27th,2012,,17,64.0000000000000000
Respect,November 28th,2018,,17,63.4883720930232558
Alex of Venice,April 17th,2015,,17,59.3000000000000000
Albatross,January 2nd,2012,,17,45.7000000000000000
Girls Will Be Girls,October 3rd,2003,,4,56.2380952380952381
The Trench,November 22nd,2000,,17,60.3333333333333333
The Trial of the Chicago 7,September 25th,2020,,17,76.9591836734693878
Resistance,November 25th,2011,,17,55.8421052631578947
Residue,September 17th,2020,,17,82.9166666666666667
Replicas,November 9th,2012,,17,25.4000000000000000
The Truth,November 26th,2020,,17,75.2424242424242424
The Truth About Emanuel,January 10th,2014,,17,46.0000000000000000
Rememory,September 8th,2017,,17,54.2000000000000000
Breaking News in Yuba County,February 12th,2021,,17,30.1428571428571429
The Twentieth Century,November 20th,2020,,17,77.6666666666666667
The Two Popes,November 27th,2019,,17,75.4358974358974359
Girl,November 20th,2020,,17,74.2000000000000000
The Unforgivable,November 24th,2021,,17,47.4000000000000000
Red Joan,April 12th,2018,,4,51.3636363636363636
Red Joan,April 12th,2018,,17,51.3636363636363636
Leaves of Grass,April 2nd,2010,,17,60.3000000000000000
Legendary,January 1st,2014,,17,44.1764705882352941
The Vanishing,January 4th,2019,,17,66.0000000000000000
The Vast of Night,May 15th,2020,,17,83.4571428571428571
The Vessel,September 16th,2016,,17,70.1250000000000000
Reclaim,September 19th,2014,,17,31.7142857142857143
After Words,August 21st,2015,,17,41.0000000000000000
Len and Company,June 10th,2016,,17,62.7142857142857143
Eden,March 20th,2013,,17,64.3333333333333333
Reach Me,November 21st,2014,,17,28.4285714285714286
Lenny Cooke,December 6th,2013,,17,71.4285714285714286
Rare Beasts,May 21st,2021,,4,62.7777777777777778
Rare Beasts,May 21st,2021,,17,62.7777777777777778
The Wannabe,December 4th,2015,,17,51.1428571428571429
Breathing,November 30th,2017,,17,66.8750000000000000
Rams,August 22nd,2019,,17,67.0000000000000000
Leto,May 31st,2018,,4,69.7058823529411765
The Wave,January 17th,2020,,17,68.5000000000000000
Radioactive,March 13th,2020,,4,58.5161290322580645
Radioactive,March 13th,2020,,17,58.5161290322580645
Bride Wars,August 20th,2015,,4,31.8666666666666667
After the Dark,February 7th,2014,,17,40.7142857142857143
After Midnight,February 14th,2020,,4,60.4000000000000000
After Love,June 4th,2021,,17,69.0666666666666667
Lies We Tell,February 2nd,2018,,4,38.7500000000000000
Ghostbox Cowboy,November 30th,2018,,17,75.3333333333333333
After Everything,October 12th,2018,,17,71.9090909090909091
The White Tiger,January 14th,2021,,17,76.6410256410256410
Queen of the Desert,April 14th,2015,,4,43.5000000000000000
Queen of the Desert,April 14th,2015,,17,43.5000000000000000
The Whole Truth,October 21st,2016,,17,49.7333333333333333
Affluenza,July 11th,2014,,17,35.6666666666666667
Queen and Country,February 18th,2015,,17,70.5714285714285714
PVT Chat,February 5th,2021,,17,66.6666666666666667
Edge of Winter,August 12th,2016,,17,53.6666666666666667
The Woman,October 14th,2011,,17,60.0000000000000000
Adventures of the Penguin King,December 6th,2013,,17,40.0000000000000000
Adult Life Skills,January 18th,2016,,17,51.8000000000000000
Life on the Line,November 18th,2016,,17,28.8000000000000000
The World Made Straight,January 9th,2015,,17,50.9230769230769231
Proxy,April 18th,2014,,17,59.7000000000000000
Proxima,November 29th,2019,,17,72.5500000000000000
Adam,September 10th,2020,,4,61.6666666666666667
The Year of Spectacular Men,June 15th,2018,,17,63.4444444444444444
The Yellow Birds,June 15th,2018,,17,57.1875000000000000
Proteus,July 30th,2004,,4,51.4545454545454545
Proteus,July 30th,2004,,17,51.4545454545454545
Effie Gray,April 3rd,2015,,17,57.7500000000000000
Adam,September 10th,2020,,17,61.6666666666666667
Acts of Worship,November 21st,2003,,17,62.3333333333333333
Actress,November 7th,2014,,17,77.0000000000000000
Then Came You,September 30th,2020,,17,52.1428571428571429
Actor Martinez,March 10th,2017,,17,65.3333333333333333
Abundant Acreage Available,October 6th,2017,,17,70.8000000000000000
Brightest Star,January 31st,2014,,17,37.5555555555555556
Brightest Star,January 31st,2014,,4,37.5555555555555556
Georgetown,May 14th,2021,,17,55.0000000000000000
Private Life,October 5th,2018,,17,80.3437500000000000
Princess Cyd,November 3rd,2017,,4,75.7000000000000000
Generation P,April 14th,2011,,17,65.1428571428571429
Princess Cyd,November 3rd,2017,,17,75.7000000000000000
Thirst Street,September 20th,2017,,17,72.0000000000000000
Thirst Street,September 20th,2017,,4,72.0000000000000000
Limbo,September 25th,2015,,17,83.7777777777777778
Prince,March 26th,2010,,17,67.1000000000000000
Broken,February 2nd,2018,,17,54.8947368421052632
Broken Horses,April 10th,2015,,17,36.5555555555555556
This Beautiful Fantastic,March 10th,2016,,17,55.9000000000000000
This Beautiful Fantastic,March 10th,2016,,4,55.9000000000000000
This Is Martin Bonner,June 21st,2013,,17,72.8000000000000000
"Literally, Right Before Aaron",September 29th,2017,,17,35.5555555555555556
Prevenge,March 24th,2017,,17,72.6500000000000000
This Thing of Ours,July 18th,2003,,17,44.5000000000000000
Predestination,January 9th,2014,,17,69.1428571428571429
Criminal Activities,November 20th,2015,,17,55.1111111111111111
Port Authority,May 28th,2019,,4,63.5384615384615385
Port Authority,May 28th,2019,,17,63.5384615384615385
Games of Love and Chance,August 26th,2005,,4,72.8750000000000000
Games of Love and Chance,August 26th,2005,,17,72.8750000000000000
About Alex,August 8th,2014,,17,49.5000000000000000
Thunder Road,September 14th,2018,,17,78.0000000000000000
Electrick Children,March 8th,2012,,17,62.7777777777777778
Gaia,June 18th,2021,,17,67.5454545454545455
Gabriel,November 15th,2007,,17,69.3846153846153846
Aardvark,April 13th,2018,,17,43.4285714285714286
Little Boxes,April 14th,2017,,17,54.1666666666666667
Time of the Wolf,June 18th,2004,,17,72.9500000000000000
Plus One,June 14th,2019,,4,67.6666666666666667
Plus One,June 14th,2019,,17,67.6666666666666667
Little Feet,December 12th,2014,,17,73.7142857142857143
Future Weather,March 1st,2013,,17,69.7142857142857143
Plastic,September 26th,2014,,17,35.8000000000000000
Planetarium,August 11th,2016,,4,50.0000000000000000
Planetarium,August 11th,2016,,17,50.0000000000000000
To the Stars,August 6th,2021,,17,63.3333333333333333
Bruised,November 17th,2021,,17,56.8260869565217391
Together,May 10th,2001,,17,65.1250000000000000
Pink Wall,July 1st,2019,,17,68.8571428571428571
Tokyo Tribe,October 23rd,2015,,17,61.1538461538461538
Pin Cushion,July 20th,2018,,17,75.3750000000000000
Tom of Finland,October 13th,2017,,17,60.0769230769230769
Pilgrimage,August 11th,2017,,17,60.7777777777777778
Tommaso,September 9th,2016,,17,67.8947368421052632
Phil,July 5th,2019,,17,38.3333333333333333
Little Sister,October 14th,2016,,17,72.9230769230769231
Front Cover,August 5th,2016,,4,57.1111111111111111
Bull,April 1st,2021,,17,69.8333333333333333
Front Cover,August 5th,2016,,17,57.1111111111111111
Tove,June 4th,2020,,17,65.5000000000000000
Bullet Head,December 8th,2017,,17,50.5000000000000000
Tracers,March 20th,2015,,17,48.9230769230769231
Permission,February 9th,2018,,4,65.4666666666666667
Tracktown,May 12th,2017,,17,65.7142857142857143
Permission,February 9th,2018,,17,65.4666666666666667
Elena,June 5th,2015,,17,85.3125000000000000
A Silent Love,October 29th,2004,,17,63.6666666666666667
Live Cargo,March 31st,2017,,17,58.6666666666666667
Transit,January 5th,2012,,17,80.8387096774193548
Penguin Bloom,January 1st,2021,,17,55.7058823529411765
Trash,October 16th,2020,,17,56.2222222222222222
Bunraku,September 30th,2011,,17,32.7272727272727273
Buoyancy,September 11th,2019,,17,77.2500000000000000
Burn Country,December 9th,2016,,17,64.4444444444444444
Burning Cane,October 25th,2019,,17,74.8571428571428571
Loitering with Intent,April 18th,2015,,17,54.4545454545454545
Passing,October 27th,2021,,17,82.7391304347826087
Partisan,October 2nd,2015,,17,55.5000000000000000
Particles of Truth,September 17th,2004,,17,54.1000000000000000
Parked,November 30th,2012,,17,51.8750000000000000
Parched,June 17th,2016,,17,70.0000000000000000
Trust,March 12th,2021,,17,63.9444444444444444
Trust Me,June 6th,2014,,17,55.2142857142857143
London River,December 9th,2011,,17,69.6428571428571429
London Town,October 7th,2016,,17,52.2857142857142857
Paradise,October 18th,2013,,17,40.6000000000000000
French Exit,February 12th,2021,,17,59.1250000000000000
Paper Spiders,May 7th,2021,,17,72.2857142857142857
Pandaemonium,June 29th,2001,,17,64.0000000000000000
A Promise,July 17th,2014,,4,41.4285714285714286
En soap,October 27th,2006,,17,58.2857142857142857
A Promise,July 17th,2014,,17,41.4285714285714286
Freedom,June 5th,2014,,17,32.1428571428571429
Palm Springs,July 10th,2020,,4,82.7500000000000000
Palio,November 6th,2015,,17,75.0000000000000000
Paddleton,February 22nd,2019,,17,72.8235294117647059
Consuming Spirits,December 12th,2012,,17,80.4166666666666667
Lorelei,July 30th,2021,,17,74.7777777777777778
Fratricide,August 25th,2006,,17,71.2222222222222222
Lost Girls,March 13th,2020,,17,67.6250000000000000
Outlaw King,November 9th,2018,,17,60.7631578947368421
Our Souls at Night,September 29th,2017,,4,69.6666666666666667
A Love Divided,June 1st,2001,,4,56.7692307692307692
A Love Affair of Sorts,June 24th,2011,,17,24.4166666666666667
Our Souls at Night,September 29th,2017,,17,69.6666666666666667
Lotus Eaters,April 5th,2013,,17,43.2857142857142857
Louder Than Words,August 1st,2014,,17,36.5454545454545455
Una,October 6th,2017,,17,64.8571428571428571
Una,October 6th,2017,,4,64.8571428571428571
Otomo,November 7th,2001,,17,63.8750000000000000
Unbroken,September 4th,2020,,17,62.7916666666666667
Uncertain,March 9th,2017,,17,86.1428571428571429
Lourdes,June 25th,2019,,17,72.5555555555555556
Osama,January 30th,2004,,17,82.7714285714285714
Ordinary World,October 14th,2016,,17,59.0000000000000000
Coming Home Again,October 23rd,2020,,17,75.3333333333333333
Oranges and Sunshine,October 21st,2011,,17,63.0588235294117647
Fourteen,May 15th,2020,,17,78.8125000000000000
Comet,December 5th,2014,,4,56.4615384615384615
Love Exposure,September 2nd,2011,,17,79.3636363636363636
Fort Bliss,September 19th,2014,,17,69.0000000000000000
Unexpected,July 24th,2015,,17,67.5000000000000000
Love Exposure,September 2nd,2011,,4,79.3636363636363636
Forsaken,February 19th,2016,,17,57.2352941176470588
Comet,December 5th,2014,,17,56.4615384615384615
Unfreedom,May 29th,2015,,17,30.2500000000000000
Unfreedom,May 29th,2015,,4,30.2500000000000000
Unicorn Store,April 5th,2019,,17,49.0625000000000000
One Night in Miami,January 8th,2020,,17,82.3333333333333333
One More Time,April 8th,2016,,17,62.5384615384615385
Unleashed,August 25th,2017,,17,59.8709677419354839
Unleashed,August 25th,2017,,4,59.8709677419354839
Unlocked,September 1st,2017,,17,50.5333333333333333
Forever Strong,September 26th,2008,,17,43.8888888888888889
Unlovable,November 2nd,2018,,17,78.7142857142857143
Love Object,February 13th,2004,,17,48.2105263157894737
Unrelated,June 27th,2014,,17,71.2500000000000000
Careful What You Wish For,June 10th,2016,,17,36.6666666666666667
Untogether,February 8th,2019,,17,50.6666666666666667
Cargo,May 11th,2018,,17,66.7500000000000000
On the Rocks,October 2nd,2020,,4,75.4042553191489362
On the Rocks,October 2nd,2020,,17,75.4042553191489362
On the Road,September 29th,2017,,17,60.5312500000000000
Footprints,December 16th,2011,,17,37.2000000000000000
On the Outs,July 15th,2005,,17,69.0000000000000000
Love Object,February 13th,2004,,4,48.2105263157894737
A Girl Walks Home Alone at Night,November 21st,2014,,4,81.2142857142857143
Us and Them,March 16th,2018,,17,57.5714285714285714
Off Label,August 9th,2013,,17,48.8571428571428571
Valley Girl,May 8th,2020,,4,55.7777777777777778
A Foreign Affair,May 7th,2004,,4,56.8571428571428571
A Foreign Affair,May 7th,2004,,17,56.8571428571428571
Catfight,March 3rd,2017,,17,66.8823529411764706
A Family Man,July 28th,2017,,17,29.7142857142857143
Come As You Are,February 14th,2020,,17,71.7500000000000000
Fly Away,April 15th,2011,,17,68.5000000000000000
A Family Affair,November 20th,2015,,4,58.2857142857142857
Entanglement,October 31st,2018,,17,58.8461538461538462
Entanglement,October 31st,2018,,4,58.8461538461538462
Lowlife,April 6th,2018,,17,68.4285714285714286
Notes on Blindness,November 16th,2016,,17,75.0833333333333333
Come and Find Me,November 11th,2016,,17,50.4285714285714286
Very Good Girls,July 25th,2014,,17,38.9090909090909091
CBGB,October 11th,2013,,17,34.6470588235294118
Victoria,October 9th,2015,,17,77.6296296296296296
Lucky Bastard,February 14th,2014,,17,40.0000000000000000
Eternal Beauty,August 26th,2020,,17,74.6000000000000000
Eternal Beauty,August 26th,2020,,4,74.6000000000000000
Villains,September 20th,2019,,17,67.0000000000000000
Lucky Grandma,May 22nd,2020,,17,73.8571428571428571
Viola,July 12th,2013,,17,83.7500000000000000
Violet,May 12th,2017,,17,64.4615384615384615
Violette,November 29th,2013,,17,72.7142857142857143
Norman,October 21st,2011,,17,60.6363636363636364
A Crooked Somebody,October 5th,2018,,17,73.7500000000000000
A Country Called Home,February 26th,2016,,17,51.4285714285714286
Lullaby,June 13th,2014,,17,42.5714285714285714
A Christmas Carol,November 6th,2006,,17,60.4687500000000000
Changing the Game,May 11th,2012,,17,76.6250000000000000
Viva,May 2nd,2008,,17,69.1578947368421053
A Case of You,November 6th,2013,,4,42.2222222222222222
Nocturama,August 11th,2016,,17,75.6000000000000000
Colonia,April 15th,2016,,4,38.2000000000000000
A Boy Called Christmas,November 11th,2021,,17,65.6666666666666667
Waiting for the Barbarians,August 7th,2020,,17,54.6842105263157895
Chaos,January 18th,2006,,17,6.6666666666666667
Colonia,April 15th,2016,,17,38.2000000000000000
A Bag of Hammers,May 11th,2012,,17,52.0000000000000000
Lying and Stealing,July 12th,2019,,17,54.0000000000000000
Ma,January 13th,2017,,17,56.4871794871794872
Walk on Water,February 25th,2005,,17,66.5357142857142857
No Stranger Than Love,June 17th,2016,,4,34.6250000000000000
No Man of God,August 27th,2021,,17,70.0476190476190476
Five Star,July 24th,2015,,17,75.4444444444444444
"No God, No Master",March 28th,2014,,17,53.2857142857142857
Walking with the Enemy,April 25th,2014,,17,47.8666666666666667
Walking with the Enemy,April 25th,2014,,4,47.8666666666666667
96 Minutes,April 27th,2012,,17,54.7500000000000000
Wander Darkly,December 11th,2020,,17,68.0833333333333333
Nine Days,July 30th,2021,,17,74.2800000000000000
Nina Forever,August 31st,2015,,4,77.4000000000000000
Nina,September 22nd,2017,,17,33.4736842105263158
Euphoria,June 28th,2018,,17,38.5000000000000000
Night Train to Lisbon,September 11th,2013,,4,38.2500000000000000
Night Hunter,September 6th,2019,,17,37.4000000000000000
Night Comes On,August 3rd,2018,,17,79.4666666666666667
Wasp Network,January 31st,2020,,17,56.8571428571428571
Chaos Theory,March 14th,2008,,17,50.0555555555555556
Watching TV with the Red Chinese,January 20th,2012,,17,41.6250000000000000
76 Days,December 4th,2020,,17,85.0000000000000000
7500,July 18th,2019,,17,61.3043478260869565
7 Minutes,June 26th,2015,,17,36.8888888888888889
Maelstrom,September 15th,2000,,17,68.0000000000000000
Chaos Theory,March 14th,2008,,4,50.0555555555555556
Newness,November 9th,2017,,4,54.0000000000000000
6 Days,August 18th,2017,,17,43.0000000000000000
Newness,November 9th,2017,,17,54.0000000000000000
Charlatan,July 23rd,2020,,17,68.8571428571428571
"Never Steady, Never Still",June 22nd,2018,,17,73.6666666666666667
52 Tuesdays,March 27th,2015,,17,72.5000000000000000
We Have Always Lived in the Castle,May 17th,2019,,17,65.0000000000000000
Web Junkie,August 6th,2014,,17,70.1666666666666667
Never Here,October 20th,2017,,17,70.2857142857142857
Wedding Palace,September 27th,2013,,4,45.6250000000000000
Never Grow Old,March 15th,2019,,17,68.0000000000000000
Needle in a Timestack,October 15th,2021,,4,47.5000000000000000
First Love,November 2nd,2018,,4,59.7500000000000000
First Love,November 2nd,2018,,17,59.7500000000000000
Needle in a Timestack,October 15th,2021,,17,47.5000000000000000
Welcome to New York,March 27th,2014,,17,73.1363636363636364
Every Breath You Take,April 2nd,2021,,17,37.0000000000000000
Firecrackers,July 12th,2019,,17,80.7272727272727273
Wendy,January 25th,2017,,17,58.8333333333333333
Nearing Grace,October 13th,2006,,17,62.5454545454545455
Charlie Countryman,November 15th,2013,,17,36.1000000000000000
Wetlands,September 15th,2017,,17,78.4500000000000000
Nancy Drew and the Hidden Staircase,March 15th,2019,,17,56.6000000000000000
Nakom,March 3rd,2017,,17,71.1428571428571429
Charlie Countryman,November 15th,2013,,4,36.1000000000000000
Make Up,July 31st,2020,,17,81.4444444444444444
Charlie Victor Romeo,January 29th,2014,,17,67.2727272727272727
Maladies,March 21st,2014,,17,32.6153846153846154
Collaborator,July 6th,2012,,17,61.4444444444444444
What Richard Did,May 10th,2012,,17,78.5384615384615385
Malmkrog,December 18th,2020,,17,57.6000000000000000
Every Thing Will Be Fine,December 4th,2015,,17,37.3076923076923077
What We Did on Our Holiday,July 10th,2014,,17,58.7857142857142857
Man Down,December 2nd,2016,,17,34.1111111111111111
Everything Put Together,November 2nd,2001,,17,65.5833333333333333
When Comedy Went to School,August 2nd,2013,,17,52.1538461538461538
Man in the Chair,December 7th,2007,,17,49.0833333333333333
Finding Steve McQueen,March 15th,2018,,4,57.4000000000000000
Man of Tai Chi,November 1st,2013,,17,56.1818181818181818
My Blind Brother,September 23rd,2016,,4,64.1666666666666667
My Blind Brother,September 23rd,2016,,17,64.1666666666666667
Man Up,November 13th,2015,,17,70.6111111111111111
Chloe and Theo,September 4th,2015,,17,29.7777777777777778
Chlorine,February 28th,2014,,17,40.8750000000000000
Music,February 10th,2021,,17,29.3333333333333333
